real_FFT_mean,real_FFT_std,real_FFT_max,real_FFT_min,real_FFT_5quantile,real_FFT_25quantile,real_FFT_75quantile,real_FFT_95quantile,real_FFT_99quantile,Abs_real_FFT_5quantile,Abs_real_FFT_25quantile,Abs_real_FFT_75quantile,Abs_real_FFT_95quantile,Abs_real_FFT_99quantile,img_FFT_mean,img_FFT_std,img_FFT_max,img_FFT_min,img_FFT_5quantile,img_FFT_25quantile,img_FFT_75quantile,img_FFT_95quantile,img_FFT_99quantile,Abs_img_FFT_5quantile,Abs_img_FFT_25quantile,Abs_img_FFT_75quantile,Abs_img_FFT_95quantile,Abs_img_FFT_99quantile
3.0,4501.868500967126,649490.0,-49807.74182617378,-3491.95482630026,-524.0149566481592,518.9678498683791,3560.017846142314,15732.7625608794,45.97052931149123,236.02393455839444,1056.9859705609438,8638.114704551917,20570.4621903902,-3.371193694571654e-15,4177.0641603882505,47296.813370092306,-47296.813370092306,-3466.431269762354,-521.9720119635364,521.972011963536,3466.431269762352,15858.889447061441,45.4428998713379,234.70611368625066,1060.2805650453433,8742.869729779966,20591.305311419044
5.0,2939.0848915946613,669606.0,-27712.05870458374,-2314.50478956324,-508.35854123997655,509.0347183291924,2314.9581902175087,8580.926804483312,45.124744998480736,229.00359893276604,996.5442986555229,4799.91114365479,11420.29977036731,2.861876661578814e-15,2366.742698309218,31334.72173238355,-31334.72173238355,-2293.7067541026113,-508.2806540706405,508.28065407063957,2293.7067541026113,8562.696469961318,43.753402169601614,230.73291497018425,994.0915211070871,4703.5004463221385,11413.559641954336
6.999999999999998,2450.3658910456616,702122.0,-21705.66334859465,-1795.1279727871668,-492.34183881457307,499.6777903096701,1814.4482313663618,5778.5904163927335,45.27015247490312,226.23830560006002,947.7484568829158,3199.3082366702865,7571.834288798633,3.880510727564494e-16,1655.9933574746005,20968.46697422567,-20968.46697422567,-1801.9343129366239,-491.03482473751967,491.0348247375201,1801.9343129366225,5866.803218842033,44.05536846663033,223.05909706814455,935.7925298445149,3283.348134678692,7663.59706251789
4.000000000000003,2315.0943825252566,689508.0,-17025.777074335158,-1729.3094102071564,-494.4086778356573,487.6673997718947,1729.1330120121308,5039.275964891793,43.61280232718226,223.89862881241237,929.8112968835685,2831.0904072922613,6581.258913598664,6.790893773237864e-16,1478.879305420155,21083.275294714345,-21083.275294714345,-1726.2346505994387,-492.0569611638752,492.0569611638751,1726.234650599436,4960.0435632483095,44.709470217001176,225.6008313513907,927.6509153138963,2887.6541177484037,6554.674257173451
16.999999999999996,2488.3627147182538,689693.0,-25173.16373765483,-1858.651825499832,-493.72187502030454,510.00908295927707,1891.1355579594103,6108.199684091486,43.63393889921857,228.558723521284,966.7823988114201,3337.0161781459583,7961.446552190494,-3.880510727564494e-16,1728.1212341731118,27332.429707922864,-27332.429707922867,-1864.4673793847012,-507.380664138529,507.3806641385289,1864.4673793846962,5961.568271393966,45.678411974750574,232.30053391410584,966.9369896475994,3344.8177435583934,7970.846991437737
-2.000000000000003,2492.7242125834937,677023.0,-22284.231061964783,-1885.975377087938,-506.4728016298704,498.9137769223554,1866.1004567483672,6078.5967687871525,43.67949800360977,228.5508214855179,952.6656548035435,3457.5951416123544,8188.697087497963,7.761021455128988e-16,1772.2609852953372,24327.223790642078,-24327.223790642078,-1883.2082282113572,-497.39288258537266,497.3928825853725,1883.2082282113583,6103.851376082241,43.541880803447015,225.52791340461073,952.5806017540611,3443.8081465438195,8039.711829883939
4.0,2392.114650262399,671286.0,-24561.318028257076,-1830.6754929417193,-494.64293966612377,502.4638242646765,1797.675271417245,5490.039227331724,44.198619023585806,224.53345895048363,946.923768716945,3143.697054212106,7418.708194109525,1.3581787546475728e-15,1636.617090219945,24133.696608910435,-24133.69660891044,-1789.3363012362104,-495.8415256762857,495.84152567628587,1789.3363012362083,5492.740086335099,42.082096832916626,224.80355058441654,942.0857719422443,3145.973049308444,7338.073750149589
0.0,2546.320089855162,679549.0,-29490.938298078094,-1892.6981140591947,-502.07215220828255,501.09197477213337,1896.111590832999,6146.21734107185,44.394746469568624,228.6457480310316,957.9535839738076,3448.8440312243993,8346.083915195459,-9.943808739384015e-16,1896.145300339613,31957.602268287963,-31957.602268287956,-1890.2954014684196,-497.0100683565077,497.0100683565082,1890.2954014684162,6332.019916548111,44.0424153876618,225.6782575815755,962.1751722160665,3445.232520828345,8568.276912287829
4.8506384094556175e-16,2647.142327114279,673747.0,-26845.929104441904,-2022.0321202638897,-504.3002154258031,498.4039914800445,2024.3937064593524,7198.052344280816,44.742089991797734,228.246143670501,964.0956417498917,3995.855976037358,9334.431400758605,-2.4253192047278088e-16,2002.094528237865,32811.00295015496,-32811.00295015496,-2001.5413312560065,-501.98203301459887,501.9820330145991,2001.541331256004,6929.7977948638445,44.11196911950417,227.07954002232026,966.0324701400424,3918.5255091910303,9355.163665782153
1.999999999999999,2714.268593930969,662858.0,-37390.49140987024,-1995.3464210187742,-498.8271256298087,498.71830227625105,1979.4797584615367,7453.357793014653,43.81272836498437,227.46407758588782,967.3282558744381,3906.5773470871586,10014.38274651319,7.761021455128988e-16,2105.03349142003,34150.69827019489,-34150.6982701949,-1974.1203320402697,-505.2317592402796,505.2317592402808,1974.1203320402687,7280.954670159835,44.95391739906818,227.99717398778398,966.8375185997509,3816.2358092122277,10035.258120161905
3.0000000000000004,2873.997303408617,698390.0,-28663.98598290493,-2199.249846698089,-509.92616374870954,506.9065733021735,2224.1039131511843,7926.976414652629,44.783684555766655,231.27869851551247,990.0322313649222,4481.244853373057,10338.967100905389,-1.6007106751203538e-15,2254.6646092046594,30644.805163694306,-30644.805163694306,-2211.557665256831,-507.0505714522332,507.05057145223276,2211.5576652568316,7971.53227232993,43.865987523700916,229.1356648366954,984.99028017394,4481.336607604521,10598.465469381177
4.999999999999998,4119.1255746820825,678840.0,-80626.46967741073,-2690.686839914556,-516.3543979833676,511.58527050891206,2664.312858949839,12208.819816646937,45.217208296771084,232.3221089805658,1011.6804309192885,6272.314430111476,17097.692634272298,-3.880510727564494e-16,3764.199184421568,90552.6938693948,-90552.6938693948,-2633.5637636957817,-516.361818325928,516.3618183259299,2633.5637636957777,11929.701561505812,45.464321239895746,233.6422588832381,1016.6915964403879,6296.501585339732,17331.289287254705
1.9999999999999993,2322.3370771703235,673435.0,-27009.909205633594,-1757.1703588249422,-497.3683316420594,489.72579670990103,1772.0056003451673,5093.85293358335,42.75165135101813,223.45903706405085,937.4155850654362,2966.1841010234566,6801.309390845161,3.880510727564494e-16,1564.3022406172024,25501.46826908451,-25501.468269084507,-1763.7583055816028,-493.0790039737394,493.07900397373993,1763.758305581602,5199.088364055635,43.73620296074723,224.2632680188934,932.0046252166087,2985.3958253494175,7005.016959017302
-1.0,2244.739183067823,659649.0,-21642.18432459674,-1681.907808661365,-496.15567652997476,486.9049949774131,1649.9400215422706,4711.0922908302755,43.92261334965977,223.65002428749023,925.5492797127588,2687.2722792684062,6392.8670165155445,1.3096723705530167e-15,1443.9764541016586,22021.72460819145,-22021.724608191445,-1670.9685741177727,-493.65169628279085,493.6516962827907,1670.9685741177734,4726.4476736337365,42.74752557794398,224.8503925328493,926.6670030285377,2691.2195612339606,6294.00165893567
6.000000000000001,2523.505795515438,677879.0,-22926.84995437447,-1927.1244603153052,-493.9657588987905,505.2417207017597,1921.153700238115,6306.385159152881,44.24050795568283,228.40473139620303,960.8723800451385,3614.6528088328414,8312.094106854882,1.964508555829525e-15,1809.7147565293267,32768.832434329546,-32768.83243432954,-1939.7349069262377,-503.1849721593783,503.18497215937845,1939.7349069262375,6370.993134593403,45.27373161643795,230.35729415108713,961.0811628898699,3642.5140858930063,8299.1655938819
-7.000000000000003,2528.7982323625583,704857.0,-24719.349155169417,-1914.2840174372636,-496.38192954787246,496.4657734720133,1840.6663617188376,5821.402039184777,43.47446879487799,226.9181691766355,961.299839623161,3391.0998317728045,7952.483508969198,-3.880510727564494e-16,1760.2623384030007,25067.430232549366,-25067.430232549363,-1888.5417733066174,-503.67201880335017,503.67201880334966,1888.541773306616,5979.904486454417,44.952927559858935,230.82172259969036,961.7378234572582,3418.09826696949,8030.121822244289
6.0,2333.9952870560815,658928.0,-28833.50431550488,-1698.6693466817123,-491.7639830018091,492.5916298306629,1741.7760419418653,5083.849938365808,44.011193104324995,225.88419460152613,926.4657024390151,2816.7728038613623,7083.236011173825,-4.8506384094556175e-16,1586.407892063072,28153.041386478308,-28153.04138647831,-1714.0597922822558,-495.64233503651485,495.64233503651485,1714.0597922822535,5093.977591979948,42.048220709343155,224.70451296488582,933.91643690143,2846.158296017501,6986.874676097075
6.000000000000001,2578.80185357464,692470.0,-23790.99369286598,-1913.2916585043636,-499.2048060061909,511.51917553205635,1937.570382472796,6125.715271088653,45.58682138768082,229.87019599614854,959.874402583948,3517.1260305185933,8219.112544191188,8.731149137020111e-16,1837.6803312872453,31746.788425448933,-31746.788425448933,-1922.010160630432,-497.0250511139526,497.0250511139517,1922.010160630431,6107.438510898465,43.683585382146745,226.88815749765436,951.5060235209728,3573.113528076489,8255.322127697895
3.000000000000026,37701.302610122104,669475.0,-507992.17795363115,-32054.31687343618,-626.5409320440097,627.5616857827534,32149.51465457027,137704.07653825165,52.76086286529838,271.56465007306525,1764.160531605337,79419.56592474345,184180.15810475,-1.2223608791828156e-14,37652.42883931925,541129.4068695481,-541129.4068695481,-31914.844842714265,-622.0372718057978,622.0372718057761,31914.844842714127,139713.86322827,52.536535093829904,269.74982580884625,1758.1581985332418,79109.70004304154,183340.60705232967
2.000000000000001,2989.4117314281084,656150.0,-44486.52411672176,-2139.741839652943,-513.8910523341543,502.05568143486516,2133.3704409876545,8166.018232968658,44.95807222652328,231.3853090834889,981.9516486306297,4235.379065473953,11429.741537500699,1.7462298274040223e-15,2458.906972620152,41652.44982624563,-41652.44982624563,-2123.3623803812757,-505.69071024728,505.69071024728083,2123.3623803812748,8197.72749786978,44.38196546145067,227.9333422140063,985.6482666160018,4184.9187045045755,11404.388872248552
13.999999999999996,2590.805955682517,651578.0,-34633.42517563923,-1822.3234502917585,-491.6779713305067,502.89760199556144,1871.104467233802,6464.583264055929,43.65202213076359,225.98054669817466,944.2341640027729,3317.2248856426263,8968.5904759658,1.697723443309466e-15,1967.5895151174188,37506.950827266366,-37506.950827266366,-1835.3629480313868,-500.47960417015025,500.47960417015,1835.3629480313843,6484.722091882508,43.80096755435524,225.0146614929928,951.5472080134725,3322.7964324734617,9048.99914461197
7.0,1970.6188114396964,648417.0,-13940.056167058892,-1422.780584703913,-469.8691756322697,474.73360032929344,1427.2257745719248,3045.781645588519,41.61351071777627,217.77622647529728,865.9742300905267,1981.3218617788432,3987.8606421007753,4.971904369692008e-16,1043.4680158011552,13906.099084183148,-13906.09908418315,-1451.365128145348,-474.88137599694096,474.88137599694113,1451.3651281453485,3026.8212694806384,42.25714669416618,219.11844071469642,871.0810286930348,2003.9215817039617,3939.0356041431537
6.0,1921.0774320677447,663603.0,-10639.04031318876,-1314.8304095944202,-463.4252939659816,461.68869005961386,1325.491672697146,2337.6519150185036,41.24412745664788,214.75305490430213,834.7032290949622,1719.9416049772005,2837.121974371572,-1.5158245029548803e-16,866.8047646384969,17271.177920325506,-17271.177920325506,-1318.4965795622652,-461.9785940185494,461.9785940185499,1318.4965795622652,2297.118627121369,42.83680724537061,214.43094346793035,832.5576132932354,1706.8081747670183,2863.6738804824167
2.999999999999999,1952.6370630508889,648838.0,-12052.417032784026,-1392.177943874332,-469.18899631099964,461.92236944986297,1400.2335554664455,2898.704518973936,43.53320956527474,215.32749475176792,855.850999504273,1904.5423753161608,3784.108936881987,1.4551915228366853e-16,1016.2270907626897,14888.381326670002,-14888.381326670004,-1409.5419572719456,-469.65909466389314,469.65909466389394,1409.5419572719454,2899.5482088516205,41.38502379248568,217.09801301123275,859.6878895445989,1931.7793333952118,3819.1524437832118
3.000000000000001,1863.461027228635,635911.0,-8422.880643965596,-1339.0816366555164,-464.701868379971,463.0146143925548,1331.3350923176386,2399.1337940060284,43.16403729591775,214.6399617663796,839.2695471979399,1743.9869069975525,2969.215462084174,9.701276818911235e-16,879.4162836791232,8555.023300448538,-8555.023300448538,-1335.5880884295143,-461.00293031275197,461.00293031275197,1335.5880884295145,2399.7923239794195,40.74408646723757,210.9699092692652,832.3473263668777,1753.056443317058,2999.2399168179377
5.999999999999998,1899.2549855140571,661388.0,-7616.933168118928,-1299.393580221144,-456.26322739646946,457.87483190011056,1290.3104859661619,2246.1059406322884,41.47237290314056,211.75487281594033,827.9143557840093,1673.270060440932,2681.725612471768,7.518489534656206e-16,836.6041477305739,7792.488911999849,-7792.488911999849,-1296.200263121516,-458.5275156793805,458.5275156793808,1296.2002631215157,2229.374749658979,43.01968119076673,213.58145985745784,827.194237657169,1678.020292690905,2701.2653419219564
4.000000000000001,1977.6977777203476,653087.0,-12027.157717427943,-1420.2957125643784,-471.6157442562305,468.409579668917,1429.7771133863364,3026.9789812333465,41.922159504365695,215.97699455831082,861.2291041060496,1966.5935661836152,4040.268279470205,-4.8506384094556175e-16,1043.9628824819397,11229.040102263167,-11229.040102263165,-1426.9712992880454,-472.59270820670866,472.59270820670935,1426.9712992880434,3118.8358410217393,42.339950983544384,217.15271929157313,867.0831226059418,1992.2537053712101,4137.911805099669
11.000000000000002,2081.300675058748,636370.0,-15322.985304905591,-1495.3299947143678,-470.0338324537227,484.5479861102667,1503.094211741461,3916.739775772855,43.15099493996139,219.2567997848749,880.0520956371336,2243.7787516865346,5456.066770301637,-9.701276818911235e-16,1288.5373490900447,17841.129028501724,-17841.129028501724,-1512.8717341458814,-479.09539284690777,479.0953928469083,1512.8717341458812,3916.579434210946,41.78725968688938,219.5513972341323,888.9686903563287,2212.268252791472,5516.542267047777
3.999999999999999,2027.1446667665332,644786.0,-14812.242330692785,-1415.570339197398,-470.0518296921118,467.98201794089,1420.0351223157986,3350.5456391036214,41.80859968460746,217.07076520636474,857.1076023699906,1996.7237131622878,4871.337964469638,0.0,1182.5373144218324,15642.253717297423,-15642.25371729742,-1415.462897499897,-467.8660765825413,467.866076582541,1415.4628974998961,3491.5287989784056,43.145425442716245,216.03900135238368,857.7188113725858,2024.9117271912642,5071.816830950709
3.0000000000000013,1938.7401837275672,645961.0,-8778.591692044554,-1426.4971096855322,-476.5133665111071,474.4847846018929,1423.8460025778252,2929.672154351434,43.752161093584355,217.73519299935055,865.5650184377569,1948.55982540663,3751.0432023697927,-2.9103830456733706e-16,991.3145313168774,8912.466228504758,-8912.466228504758,-1411.5049529383311,-474.5172096958644,474.5172096958644,1411.504952938329,2980.8007503126587,42.18928127468248,216.59941293631542,863.2346067344837,1953.1040018046892,3834.770087671124
5.000000000000003,1856.6873727151808,629475.0,-9464.135490976412,-1327.9627121296783,-461.85109173403595,461.774614406027,1339.0176000291272,2399.6308839838457,42.29957305336768,212.4028968629951,835.6358328779717,1753.215958755468,3037.7640826521156,-3.880510727564494e-16,891.0690208956879,10241.524547914552,-10241.524547914554,-1329.09023514691,-465.18863012468694,465.18863012468705,1329.0902351469097,2403.854963432567,40.971728623798455,213.60469460653798,838.7892796814291,1734.027254639783,3023.210113813987
7.999999999999997,2054.0271419823057,657596.0,-13247.522487442562,-1460.510303990348,-471.01760728105916,477.20381306306643,1452.8763273306054,3377.5251281287183,42.83031904633598,219.27643502593088,877.058767122518,2079.1154674676645,4721.80901895533,1.4794447148839633e-15,1156.966075561423,13866.02859238072,-13866.02859238072,-1463.519511398056,-472.9179846559779,472.9179846559781,1463.519511398057,3395.492133194396,42.26032370433289,216.0135337617018,872.8745002995564,2083.4806453120577,4782.135271890924
1.0000000000000004,1976.8401553995207,651908.0,-13397.997688455018,-1408.527545923666,-474.19167876877117,464.8528645014467,1398.6959498095325,2965.637900144698,41.6706430519671,217.55161641811245,860.607176278684,1926.7883809794807,3950.2406510733153,9.701276818911235e-17,1038.8936422945326,15662.901898401646,-15662.901898401644,-1402.6627945729238,-467.3787987847159,467.3787987847154,1402.662794572923,2916.994107124262,42.79292091357948,214.8480283412642,855.3232051147987,1914.239956503815,4004.6112023847522
1.9999999999999984,1943.38956465244,630346.0,-11868.355858039602,-1443.316740654853,-473.564758741295,472.2740002845629,1447.4480387086753,3161.791379672833,42.25809134574715,217.67805500581835,867.5990409640538,2027.6301017562662,4150.318418081169,9.701276818911235e-17,1062.3168077367504,11797.788256505697,-11797.788256505697,-1442.7931522128968,-475.25454322181815,475.254543221818,1442.7931522128943,3141.098330873525,43.15035241183665,216.84873590158833,871.5361687335484,2027.6002226145501,4190.541574831151
1.9999999999999984,1954.7698074197892,666713.0,-9081.404032291737,-1380.201867351196,-472.11025537503235,466.26026673955874,1373.5418482419338,2601.682857163408,42.01218306614486,215.40709305692326,851.1207168361893,1826.6485779222216,3279.518934597511,-2.9103830456733706e-16,935.0786063214151,10942.072497033485,-10942.072497033485,-1383.4940941351133,-469.6143414057294,469.6143414057293,1383.4940941351128,2622.43695443431,41.87989697185357,217.1640114215365,854.0494263295959,1845.439935250689,3333.515036820345
3.999999999999999,1935.5366180984536,654586.0,-11956.428934323516,-1362.3469745930452,-463.72757465048664,464.6822161277113,1348.8873147698691,2605.193908271343,41.808492646764755,213.52350861991346,841.9195348807904,1807.0990692356663,3370.985619762826,-5.820766091346741e-16,935.2561146552317,12653.659282999764,-12653.659282999764,-1355.5184132133602,-467.86760359147286,467.8676035914731,1355.518413213359,2567.1361296552664,42.72275578470956,216.43359688667437,851.1555705326273,1799.889627234055,3310.3402508360364
-0.9999999999999992,1948.3677784237761,661144.0,-10690.79153897503,-1344.6417055571344,-467.85538382148866,456.4595568741863,1345.9579105432765,2610.2693282093787,41.23743511054339,213.84609336146374,841.8400190975451,1795.7595526262426,3451.670752139026,-2.9103830456733706e-16,946.4195686903352,9510.26395291843,-9510.26395291843,-1354.654608354414,-465.0960856839113,465.0960856839112,1354.654608354413,2646.2657969904117,41.09651929414435,215.0213062338503,843.6482836730985,1803.1838287475377,3501.8671506037817
7.000000000000002,2050.933933601958,680395.0,-11941.919917530286,-1417.8716867357216,-469.02537641072155,471.8802909271966,1434.143397012541,3185.5436697135974,41.81138080457127,215.18541005998745,863.2084593669802,1996.8318564685778,4269.309480921733,-6.851526753356059e-16,1057.6001134644416,14237.676832598081,-14237.67683259808,-1428.5987758931583,-470.1731602175561,470.17316021755613,1428.5987758931574,3206.5592789199336,43.01902118773481,217.9969316128184,861.8718664118627,1998.2240554319008,4308.378956342957
6.0,1951.6960572794114,682895.0,-10020.627156998815,-1285.5856883119031,-459.5043525104638,460.12042356361235,1288.3119731016857,2220.785442159688,41.73317456315041,212.29862520961655,824.142269694917,1665.7716889527883,2710.384011641244,7.275957614183426e-16,845.5847089440538,9007.354195921052,-9007.354195921052,-1292.3905554220555,-460.81221853629415,460.81221853629364,1292.3905554220555,2247.5887443689176,40.808707566208106,212.45038786175056,824.6632738448991,1680.227476643288,2751.3219276036684
0.999999999999999,2174.5930653802793,723056.0,-12418.427228838736,-1425.1372764437126,-474.1455463384875,463.32501697960515,1410.4597280871108,3320.46469955837,42.44396115037215,215.6621200812266,857.3537868733715,1998.105297013653,4619.5781876675865,-1.697723443309466e-15,1121.94741409747,13303.250837952748,-13303.250837952746,-1419.749108454701,-473.8728546753058,473.87285467530575,1419.7491084547003,3361.6977203414303,42.549414249002815,218.81737190237533,864.777559379114,1995.8749819062855,4714.024561412661
7.000000000000003,2246.721945412916,708076.0,-16160.499707754905,-1540.33515490502,-474.4031947273108,478.85092377794336,1544.3488678698473,4081.036401557363,44.12296639856477,219.66838213953065,889.0595998898906,2350.5699051427855,5650.893376743944,4.3655745685100557e-16,1342.2918833100348,21962.484407116517,-21962.484407116513,-1556.2821384517574,-481.27985405191646,481.2798540519166,1556.2821384517538,4080.5588248844088,42.63777666236771,220.94774747605595,899.7055917474702,2390.094419179201,5607.7115594167935
0.9999999999999977,2022.8141288808517,662999.0,-15969.106815545238,-1421.7111214812792,-467.90317365731323,467.69316258487436,1396.270553020755,2984.189082008591,42.23567572562094,216.77621201937012,859.7416259918914,1930.303657634729,4038.9662138279314,9.701276818911235e-17,1056.5353756500538,15876.362149254215,-15876.362149254215,-1410.6639619026241,-471.8061757900112,471.80617579001114,1410.6639619026237,2972.3752880044344,43.75765200603289,218.08648827697021,860.0708969037464,1949.2889831887162,4025.5064283017828
3.0,1991.436039645763,669079.0,-11069.749147235416,-1390.7446385076414,-466.83369390990606,465.00089776133336,1390.6651664032904,2829.745006036642,43.13078893374542,215.80506919340428,855.2398025951036,1903.6980613421324,3712.5988472877343,2.4253192047278088e-16,995.0329140284756,13317.277939559062,-13317.277939559064,-1387.9677183982724,-469.6113688700382,469.61136887003806,1387.9677183982712,2783.2746532421056,42.29541876020328,215.60414586670322,853.8093201844729,1884.670103522317,3683.2170052967517
5.000000000000001,1961.9561666867075,654959.0,-11523.239276568878,-1384.6270762722581,-463.1120788172307,466.8727136262539,1377.4866406975111,2767.762208642482,42.54426275303932,215.83415482550558,852.4530097799343,1879.1468474889732,3721.06695515706,-4.8506384094556175e-16,996.8931738155297,12423.585197722692,-12423.585197722692,-1384.7623914348187,-467.7121293928983,467.7121293928983,1384.762391434819,2798.1160382915423,41.60499602531737,218.10676808789884,853.9146797015391,1897.0719294678743,3697.710912137678
1.9999999999999996,2113.9413426110013,685508.0,-15718.590543860639,-1433.7340689607433,-471.9999307701825,469.1556389143134,1434.6851619361846,3146.62544273612,43.51218295385634,215.45557559907854,864.6437221272495,2011.1199558429466,4522.416013750608,-5.820766091346741e-16,1161.0917276425666,16099.26739051662,-16099.26739051662,-1439.8082124632801,-473.00086318920773,473.0008631892071,1439.8082124632792,3236.488166564223,41.18332284389357,216.945541167856,871.1185664615464,2010.0475599616288,4520.237483645908
